"C5_Fe_NO_1" "C5_Fe_NO_2" "C6_Fe_NO_1" "C6_Fe_NO_2" "C5_Fe_YES_1" "C5_Fe_YES_2" "C6_Fe_YES_1" "C6_Fe_YES_2"
"Rv3065" 22.22816 20.021256 2.337895 4.839809 21.439128 28.226416 9.232134 10.049678
"Rv3066" 21.662249 23.126669 1.492567 3.991054 20.288617 18.955897 7.297349 8.656443
"Rv3067" 24.401089 20.475476 2.764518 2.670726 26.173989 25.899265 4.158792 6.224722
"Rv3068c" 28.618055 34.125794 0.645054 0.61999 32.56792 32.282887 1.455577 1.791966
"Rv3069" 78.441305 59.172758 4.556258 2.751049 74.566911 57.113872 9.852898 5.051825
"Rv3070" 25.26247 16.412402 1.590505 0.205787 22.587946 17.117297 2.018815 2.645247
"Rv3071" 28.68157 22.059943 0.955378 1.553971 26.194605 21.745721 2.540797 2.0953
"Rv3072c" 58.461546 54.989654 2.741349 1.941455 52.924019 43.692112 3.744101 5.020737
"Rv3073c" 22.058826 22.099319 2.546144 1.317729 20.146116 16.378243 2.633319 2.388759
"Rv3074" 46.825044 64.169875 6.416284 9.408588 53.950266 69.258969 4.021797 5.290015
"Rv3075c" 542.977923 517.109184 10.001332 7.891402 519.646913 461.210741 41.62168 43.96501
"Rv3076" 15.521692 18.009941 0.794002 0.493113 16.624363 20.115578 2.508353 2.437927
"Rv3077" 27.970584 27.768876 0.836068 0.432698 30.023323 30.117166 1.226293 1.711393
"Rv3078" 44.202072 37.070417 1.130564 0.390074 47.556296 38.040396 1.913355 1.157106
"Rv3079c" 17.152083 17.786215 3.933762 3.124833 18.56023 17.110881 10.424857 10.580251
"Rv3080c" 19.548111 22.864179 4.886221 4.210764 19.771206 20.106807 16.897761 18.259219
"Rv3081" 18.035639 17.687779 2.995675 2.40467 18.109032 16.335535 4.828428 3.066003
"Rv3082c" 5.855704 7.140814 1.110671 0.536495 7.210731 5.202638 0.835417 1.288312
"Rv3083" 108.063237 94.376568 18.42789 23.974616 75.145582 73.097983 20.274532 26.623542
"Rv3084" 39.861842 44.760193 5.719898 7.527547 26.922785 35.580648 7.55985 7.694067
"Rv3085" 39.121082 39.522884 4.375324 5.000553 30.698755 26.250216 5.964939 8.582912
"Rv3086" 142.823658 155.41879 26.891492 30.526207 118.167402 124.733446 45.472281 55.535851
"Rv3087" 51.939346 55.928184 12.54456 17.681161 43.060362 40.729858 27.524083 31.469363
"Rv3088" 53.893394 50.525333 13.608024 15.460896 41.196678 37.191652 25.668942 34.111478
"Rv3089" 69.578 64.044827 22.944768 24.060763 51.836071 49.18139 39.509765 39.224508
"Rv3090" 22.208509 14.807539 0.341206 0.353175 21.805762 18.656073 2.021089 1.658779
"Rv3091" 63.727504 74.017626 4.342515 3.521733 75.131812 71.993605 7.576523 9.622032
"Rv3092c" 273.834913 366.18857 10.116155 9.27919 286.800173 310.99852 13.919085 16.58267
"Rv3093c" 229.984721 342.559724 1.733532 2.886549 251.452003 319.539326 2.466102 5.245546
"Rv3094c" 204.660639 284.038017 0.870664 1.594441 234.037314 232.044041 2.947006 3.016046
"Rv3095" 267.960846 247.851096 17.785645 18.902649 239.313506 211.213564 22.396012 20.966174
"Rv3096" 193.775328 170.041121 6.378761 5.433322 182.796776 158.472207 9.221028 7.548593
"Rv3097c" 6.249269 5.559401 4.150564 2.148079 5.192796 5.248478 1.43089 1.180001
"Rv3098c" 39.077098 29.929752 76.082219 44.654446 34.467454 28.131419 31.883616 27.553422
"Rv3098A" 205.487684 178.598298 29.496804 19.051658 194.563944 167.671916 43.663433 41.298943
"Rv3099c" 230.678974 213.938585 7.023563 7.177913 226.477679 191.804068 20.06178 18.198612
"Rv3100c" 86.120412 74.895695 6.273109 5.032199 72.671255 53.699456 6.369927 6.25987
"Rv3101c" 145.90864 119.299518 12.539903 9.99794 128.650048 119.06709 16.060195 12.227269
"Rv3102c" 81.54962 72.923482 10.429044 8.295011 76.794808 73.984192 10.899652 8.539105
"Rv3103c" 42.566742 57.506442 2.248222 3.043113 50.945543 66.746948 3.121943 4.602005
"Rv3104c" 222.5438 242.965895 10.132391 8.119601 236.801147 224.077219 11.708548 11.206576
"Rv3105c" 130.589963 129.524945 14.989669 11.033231 145.32572 134.694176 16.23575 14.182433
"Rv3106" 34.21843 36.232209 1.105001 0.800634 38.963325 37.45364 3.303828 2.601167
"Rv3107c" 45.084262 44.346835 1.769361 2.672894 46.375266 39.894526 3.07538 3.572856
"Rv3108" 7.173383 4.108057 0.171764 0 5.436254 4.759489 0 0
"Rv3109" 18.26033 16.125227 0 0 14.058756 14.298299 0.079133 0.071783
"Rv3110" 12.237764 12.54403 0.382565 0.395984 10.245247 9.654191 0.215816 0.587319
"Rv3111" 8.65947 8.316083 0 0.611344 7.429302 9.05973 0.166595 0.151123
"Rv3112" 7.211539 9.044351 0.300586 0.311131 12.684592 14.278468 0.33914 0.615286
"Rv3113" 7.948144 8.298715 0.566127 0.117197 8.361592 6.723045 1.021981 0.231767
"Rv3114" 6.337825 5.943094 0.142651 0.147655 4.977917 3.811625 0.321895 0.438
"Rv3115" 0 0.093655 0 0 0 0.180197 0 0
"Rv3116" 120.405998 99.898156 3.366569 2.680509 118.634707 98.924155 8.473273 6.228592
"Rv3117" 0 0 0 0 0 0 0 0
"Rv3118" 10.440468 12.343851 0 0 14.404209 7.669375 0 0.255862
"Rv3119" 234.970577 194.01167 2.047238 1.942464 220.54971 187.236059 5.774539 7.15894
"Rv3120" 225.810081 196.352063 3.014837 2.470469 218.055556 172.051987 6.236119 5.914096
"Rv3121" 161.247542 131.745988 2.203801 1.694536 132.191791 117.521405 4.404586 3.73775
"Rv3122" 76.596449 115.019683 2.41235 4.661013 95.013246 91.832376 2.358856 3.621176
"Rv3123" 11.013987 14.167375 1.224207 3.80145 10.679894 15.901021 0.863264 1.252947
"Rv3124" 20.965962 18.808412 3.047325 3.785064 17.098964 21.454629 4.616977 3.297086
"Rv3125c" 25.52656 34.338717 1.610285 0.933392 25.090401 21.545188 0.944746 1.911783
"Rv3126c" 2.777778 5.75128 3.607038 1.742331 4.683542 2.379745 3.798364 6.398979
"Rv3127" 1475.176699 1260.336858 593.028363 160.521722 1090.925783 916.78111 859.173349 847.094217
"Rv3130c" 2099.739155 1724.74813 4889.922634 1792.21659 1529.809689 1331.167105 4394.845935 4529.483896
"Rv3131" 1748.787467 1731.158552 4511.050168 2057.441879 1338.343081 1256.494461 5637.832497 6167.786109
"Rv3132c" 330.881092 327.99981 234.177111 97.588597 307.357411 299.373111 310.462109 327.734056
"Rv3133c" 598.256367 629.530229 317.237311 125.160115 524.387461 511.323072 436.724704 460.651947
"Rv3134c" 1043.894897 1215.879402 489.028494 279.906462 876.901739 919.700538 608.514805 676.023634
"Rv3135" 296.22136 275.065443 36.070377 26.527973 352.806251 365.228181 91.674792 72.08566
"Rv3136" 368.27853 374.928793 7.621169 11.112505 476.605665 495.614617 35.665738 34.727346
"Rv3136A" 33.148537 27.903985 3.867004 1.648151 35.996814 28.138873 2.566462 4.42341
"Rv3137" 87.422646 92.623963 2.03155 1.702278 97.82052 87.120537 4.03849 4.257499
"Rv3138" 54.204641 51.142077 8.903322 2.951883 51.762488 46.601694 4.630237 4.129029
"Rv3139" 518.513268 501.374789 160.486259 181.718818 500.859326 492.127644 182.831684 194.724371
"Rv3140" 779.898681 684.760859 224.542583 155.054465 710.999756 616.105237 192.540188 171.958775
"Rv3141" 295.336773 304.467381 15.663895 13.712791 287.246371 273.703688 18.991818 19.461281
"Rv3142c" 325.085212 267.545426 62.505171 33.993733 281.708471 265.948947 53.190372 43.732664
"Rv3143" 12.724839 13.810547 0.942137 2.925556 15.444328 10.069517 2.55114 1.92851
"Rv3144c" 196.998148 235.187062 5.604105 7.203052 210.152506 205.688296 9.380105 10.273782
"Rv3145" 1107.707354 1161.106979 3.523153 2.836353 1168.911208 1030.872181 17.004302 18.830626
"Rv3146" 511.781076 506.062461 1.09186 1.412701 527.325634 519.736234 12.011042 11.454305
"Rv3147" 509.683067 509.689246 1.811129 1.213015 543.992357 551.302492 10.096916 11.885153
"Rv3148" 758.292728 711.356423 2.862728 1.481574 761.168421 769.167471 11.304654 11.895537
"Rv3149" 530.303097 590.17896 1.197594 1.549504 552.352449 614.806563 9.120577 10.418525
"Rv3150" 400.827922 443.675487 1.358705 1.23057 420.606442 417.501123 7.153869 6.373595
"Rv3151" 600.709413 860.843582 1.752117 2.947066 668.365893 814.456552 12.002264 15.402746
"Rv3152" 950.823626 912.05923 2.457349 3.115848 886.226332 910.122055 13.238822 14.524352
"Rv3153" 810.443981 901.140273 1.905605 1.97245 844.652961 857.23005 10.078206 12.06774
"Rv3154" 576.42349 565.812902 1.728087 2.484312 544.361529 528.344033 16.897663 14.7388
"Rv3155" 140.224377 199.476639 0 1.045399 143.228554 189.653751 1.994141 3.359464
"Rv3156" 991.036887 1175.045762 3.186027 2.761897 984.642575 1027.711875 14.46853 13.817741
"Rv3157" 826.159503 832.828751 2.233238 2.783327 793.396369 763.015297 10.798597 12.874368
"Rv3158" 583.164715 573.602257 3.844343 4.126574 536.989602 510.971885 11.191607 9.666473
"Rv3159c" 71.711363 91.995046 49.430454 59.699162 62.442267 82.530028 25.981193 23.218473
"Rv3160c" 202.342465 206.726164 294.142126 327.908341 167.849701 175.144759 181.842224 148.772802
"Rv3161c" 219.614073 210.009139 700.716517 707.008844 186.928946 170.148637 403.588537 330.48109
"Rv3162c" 33.50018 40.561388 2.075282 0.53702 32.1392 35.598372 1.756093 1.770002
"Rv3163c" 57.095133 58.578253 1.131453 1.171142 52.869341 52.862323 2.687521 3.108357
"Rv3164c" 53.259053 50.551268 2.595719 1.791182 47.811153 47.561532 3.727366 4.186248
"Rv3165c" 12.263101 15.729306 0.940966 0.811645 13.236096 14.278468 0.353885 0.963057
"Rv3166c" 20.753208 22.463037 2.367118 1.715107 21.194855 17.88155 2.670724 2.584203
"Rv3167c" 4.723347 8.761403 0.966479 1.125429 7.058926 6.456054 1.090439 0.741876
"Rv3168" 7.99168 8.737794 0.333104 1.172281 8.001565 8.109341 1.803972 1.090956
"Rv3169" 23.09402 19.376246 1.211965 1.463558 22.293658 18.723831 2.279018 1.516066
"Rv3170" 49.618817 63.256225 3.03666 3.492423 56.040817 58.878805 5.710235 6.676337
"Rv3171c" 389.337656 359.863129 15.907036 13.067483 378.459425 342.742725 32.001214 27.478691
"Rv3172c" 55.46266 46.340955 9.723319 10.713713 45.053633 55.717065 8.139351 12.038212
"Rv3173c" 334.417697 321.858441 29.143429 24.054571 320.915798 240.052303 50.172416 39.855865
"Rv3174" 5.989245 6.438352 2.460733 2.990017 6.598634 4.552774 1.448529 1.642502
"Rv3175" 2.533086 3.063409 0.559964 0.474223 2.643935 2.720394 0.34461 0.677311
"Rv3176c" 21.943576 22.533454 11.160333 14.091581 17.599986 22.245764 10.180567 11.503348
"Rv3177" 1.954347 1.696876 0.967742 0.910626 1.356514 2.26366 0.297781 0.270126
"Rv3178a" 0 0 0 0 0 0.254973 0 0
"Rv3178" 0.560898 0.324669 0 0.217791 0.512262 0.624683 0 0.21535
"Rv3179" 8.97436 9.785373 2.524926 1.762591 11.150641 8.890837 4.637537 3.485669
"Rv3180c" 24.911586 23.241823 2.960259 3.604823 21.197063 23.781035 4.125809 5.524848
"Rv3181c" 4.754628 4.902287 1.337709 1.038475 6.784932 3.640537 0.377321 1.026836
"Rv3182" 38.433673 42.178739 6.147647 10.681247 34.210216 42.587083 13.376846 12.359231
"Rv3183" 13.46154 12.396453 0.918155 3.088678 10.990356 14.992391 9.582236 5.403333
"Rv3188" 28.625114 21.327395 13.930628 8.336153 31.618952 18.309673 8.841019 14.925999
"Rv3189" 13.656635 12.98676 6.708742 5.429003 12.868426 11.346898 6.60585 4.743947
"Rv3190c" 129.564666 106.540674 4.666926 3.158491 126.390417 104.567785 4.860465 4.164118
"Rv3190A" 409.615436 430.789393 19.1173 14.934267 432.056704 442.632507 9.767221 10.705983
"Rv3191c" 6.698254 6.49338 0.439118 0.530275 7.186521 5.866588 0.495439 1.198471
"Rv3192" 4.516318 2.2769 0.819781 1.357661 2.661103 1.947064 4.254661 3.523913
"Rv3193c" 358.138424 307.327171 10.425174 8.343187 333.274894 307.044578 29.118876 22.198641
"Rv3194c" 70.597422 60.382723 2.147298 1.916053 70.484896 68.44034 5.179587 4.622768
"Rv3195" 25.281892 25.781328 7.366593 7.514494 24.38932 25.832556 12.948967 11.801011
"Rv3196" 2.542735 3.051889 0.252493 0.26135 3.756591 2.082277 0 0.25842
"Rv3196A" 64.963651 57.858925 3.391692 2.340445 70.64633 49.974638 5.52747 5.014125
"Rv3197" 332.281692 328.683889 197.090794 199.045771 310.101674 308.269892 174.360154 145.765194
"Rv3197A" 46.80177 46.919908 7.873426 10.116761 35.472791 38.152681 15.315983 10.559109
"Rv3198c" 78.989732 98.567844 4.250233 5.555078 87.866512 87.366503 6.095805 6.856801
"Rv3198A" 121.417813 109.776321 3.267552 3.074702 119.56806 115.529604 8.043594 6.080477
"Rv3199c" 118.11001 125.876449 2.733997 1.74788 127.380396 121.753497 4.264087 5.349465
"Rv3200c" 247.992324 261.285592 5.744917 5.579375 267.757805 269.947271 9.682627 9.509286
"Rv3201c" 28.808347 36.679938 0.504069 0.616614 32.576539 38.433308 0.723826 1.008355
"Rv3202c" 36.224631 55.581121 0.693398 0.965212 47.403671 59.581505 1.186989 1.296996
"Rv3202a" 53.205135 53.70953 12.624632 14.934267 49.177186 46.405021 17.092637 10.336812
"Rv3203" 20.142453 23.029855 5.498729 3.716973 24.588593 22.21095 3.798364 4.019871
"Rv3204" 58.729268 54.238823 10.396756 10.505232 56.650189 56.833902 11.450949 14.441134
"Rv3205c" 325.971424 344.459413 20.423466 21.942668 328.127639 295.242656 38.988323 39.865519
"Rv3206c" 355.777431 300.87647 55.509832 49.87589 318.567223 308.812743 43.130275 35.83691
"Rv3207c" 435.852663 412.897244 38.668453 25.860823 450.074419 399.360262 51.995083 47.437291
"Rv3208A" 277.613447 235.688293 3.052109 2.871974 300.151963 233.123448 11.26987 14.198917
"Rv3208" 194.5751 196.247529 10.143809 12.782167 193.899129 172.619819 26.994921 23.246541
"Rv3209" 463.595286 465.127419 17.958033 11.040975 440.60041 435.073318 40.827331 34.68636
"Rv3210c" 95.352576 95.049651 4.462154 3.041569 91.853939 72.161654 4.297718 6.014955
"Rv3211" 915.240256 1181.020412 24.197211 25.738982 1048.391472 1269.10025 75.643549 75.813073
"Rv3212" 622.321282 782.882019 10.272985 8.775712 711.492229 889.193342 24.019064 32.619228
"Rv3213c" 350.235327 290.597002 8.416421 6.656096 345.038432 316.038113 26.567207 24.583803
"Rv3214" 86.114264 76.106235 5.569691 4.355828 82.765525 72.144759 12.288824 10.007452
"Rv3215" 58.64612 57.39591 1.895387 1.541473 61.471482 60.224128 4.124229 3.464079
"Rv3217c" 201.611492 203.188688 18.761606 9.982105 194.801989 149.576868 26.509413 19.202063
"Rv3218" 19.997215 17.665221 0.470483 0.324658 21.381385 17.770485 0.70777 1.043312
"Rv3219" 741.968419 834.437548 784.509482 924.870342 793.343717 776.664666 691.749055 622.640885
"Rv3220c" 537.880596 506.017992 8.097871 9.995844 525.691381 476.899408 23.947851 22.75334
"Rv3221c" 328.125041 346.584166 12.975316 14.15644 325.002003 324.4881 28.092065 25.483112
"Rv3221A" 186.965835 158.705851 15.842675 16.142185 168.142584 142.329728 16.757487 19.761552
"Rv3222c" 274.352041 299.083679 9.056801 11.078953 304.350654 236.836327 17.030707 19.943305
"Rv3223c" 354.425189 366.26255 22.10765 22.280962 399.234143 384.712592 27.306209 30.248273
"Rv3224" 539.571509 520.732378 4.104121 2.955191 589.445626 559.080224 14.193532 13.514559
"Rv3225c" 97.159256 104.905683 9.355517 9.133483 106.33488 98.739363 17.392507 18.497452
"Rv3226c" 52.852951 54.205608 5.389171 4.132011 58.960789 55.3079 3.94099 3.779269
"Rv3227" 45.767247 60.513696 2.911223 3.708731 55.974033 61.498723 4.99009 4.641251
"Rv3228" 20.334653 26.718984 1.29679 1.894982 23.338116 23.628492 1.290985 3.591339
"Rv3229c" 1657.321079 1555.088693 594.419586 630.475534 1611.089034 1409.681783 563.23166 478.560564
"Rv3230c" 313.513735 342.359635 525.065401 452.594511 323.653001 302.405584 358.003253 359.753599
"Rv3231c" 49.886884 51.565078 0.89115 1.537351 43.873764 33.512404 1.340599 2.128167
"Rv3232c" 178.501841 174.334095 5.288697 4.679572 184.622121 161.74224 9.912959 7.77007
"Rv3234c" 246.464963 267.350605 5.755347 5.765066 255.377849 251.802357 12.253912 11.305888
"Rv3235" 19.605203 22.211001 2.94968 2.076142 17.330745 17.981529 3.860486 2.777414
"Rv3236c" 145.775227 188.392136 7.980337 7.718617 141.840933 154.520027 17.048355 16.067583
"Rv3237c" 94.063557 107.685249 25.562919 18.018517 85.14373 93.896447 31.141864 27.768143
"Rv3238c" 106.043969 91.437394 18.035188 8.107173 93.419926 78.123618 16.627531 16.032606
"Rv3239c" 34.52006 38.347464 2.647683 1.79382 32.933244 32.228639 2.607075 1.970793
"Rv3240c" 225.374522 208.068406 26.365547 17.606714 236.89168 210.814064 28.097895 25.923635
"Rv3241c" 508.094876 415.153506 61.067987 41.694388 475.188853 384.339831 85.463183 69.833576
"Rv3242c" 55.98491 67.270205 4.365527 2.931024 64.439731 50.79198 5.591049 6.641643
"Rv3243c" 104.035509 102.392055 7.637678 4.185315 98.004356 90.7013 11.151779 13.24289
"Rv3244c" 368.847737 427.128766 20.623115 17.990165 392.301737 396.716475 47.951089 56.109063
"Rv3245c" 654.314591 600.591937 46.408858 35.337419 613.993326 589.357591 109.43701 127.026311
"Rv3246c" 1670.053954 1471.47367 66.155277 42.569181 1621.970245 1338.840189 151.146677 146.02439
"Rv3247c" 152.14671 187.462375 2.818522 5.470109 154.39349 149.807694 4.107533 6.851143
"Rv3248c" 851.116732 838.942099 41.997264 77.456453 868.491244 916.923774 50.025828 49.912628
"Rv3249c" 574.020391 594.603723 145.540568 205.627944 553.339993 505.757479 68.397421 56.681809
"Rv3250c" 63.997486 72.172324 19.040429 37.702902 66.174219 67.179021 8.873227 8.049157
"Rv3251c" 40.064108 56.005404 7.214075 27.535054 37.687873 52.651851 3.052257 8.767831
"Rv3252c" 377.159858 398.385224 207.322493 331.73232 340.820304 332.385271 122.080502 110.370872
"Rv3253c" 48.626195 49.800037 0.458152 0.36884 53.457055 46.196313 1.206134 0.677311
"Rv3254" 72.153468 63.783786 7.743835 4.685102 68.862222 58.933374 8.798585 5.860503
"Rv3255c" 203.184779 212.042996 3.27191 2.364288 200.546327 186.702315 6.059737 6.065611
"Rv3256c" 172.50427 228.653061 1.819111 1.506338 196.165479 194.785872 5.254221 7.223852
"Rv3257c" 406.686801 527.385091 8.073262 7.178703 438.347072 486.823752 14.610659 15.971039
"Rv3258c" 247.752533 300.279239 2.771261 3.50591 276.746612 216.048892 6.253404 6.618081
"Rv3259" 25.801285 31.446513 0.360704 1.866783 25.613118 24.094915 2.238321 2.215031
"Rv3260c" 1782.906206 1545.857372 146.445731 98.732095 1820.694234 1631.949563 79.132577 68.912077
"Rv3261" 107.516618 107.844874 3.04208 2.204154 108.130559 111.163464 6.263868 5.526458
"Rv3262" 43.972366 52.800292 0.337407 0.873106 61.06076 47.303388 1.966859 0.978429
"Rv3263" 42.684908 39.171257 1.321712 1.462426 39.686462 38.15753 1.491235 2.052436
"Rv3264c" 401.851902 387.167793 12.063537 8.639058 416.355456 384.318847 16.063913 16.581969
"Rv3265c" 177.92709 225.956729 3.009846 5.019298 187.806913 227.450794 5.942804 9.155951
"Rv3266c" 208.837773 252.092179 12.252102 13.110327 229.224806 216.365604 19.147489 21.775087
"Rv3267" 458.924316 475.877581 10.524743 9.898815 488.158304 517.12233 24.263095 20.35254
"Rv3268" 309.030139 391.466128 11.636617 12.953853 342.903964 395.234201 20.932287 17.527637
"Rv3269" 865.691598 1008.408124 1500.719546 1993.20824 716.295357 812.61951 956.763361 908.59474
"Rv3270" 504.979379 571.182645 1975.096452 1867.35971 425.712101 452.969006 553.945645 549.834991
"Rv3271c" 149.304376 212.796512 4.18934 3.28152 195.808264 221.8605 4.982159 7.184779
"Rv3272" 199.026315 192.927366 58.74449 63.120906 203.193077 205.781642 20.410195 20.281086
"Rv3273" 350.088028 310.307179 25.678336 17.799108 333.365607 294.131774 11.357852 11.451566
"Rv3274c" 300.18084 272.672018 11.459281 8.845681 312.558844 305.614132 13.002091 15.770264
"Rv3275c" 159.230789 219.179409 4.328445 1.792112 182.189764 217.318282 4.558036 6.792762
"Rv3276c" 144.476762 208.664017 2.818522 1.944928 171.167104 212.915201 4.571287 4.447233
"Rv3277" 231.591087 209.286638 17.572748 18.093438 215.638057 205.481799 37.253182 27.45124
"Rv3278c" 26.845268 23.196005 2.773041 1.359623 28.189235 29.031509 2.964041 1.643135
"Rv3279c" 38.149433 47.131726 2.45873 2.153443 41.211218 43.049314 3.841042 3.290745
"Rv3280" 350.841901 305.011453 5.334999 5.426933 361.065646 335.895107 15.100052 11.767773
"Rv3281" 403.468071 368.590524 6.525091 5.432549 412.112184 362.316125 14.08382 13.356554
"Rv3282" 213.291966 213.407997 0.905803 0.703183 209.407336 177.152248 4.854411 2.201787
"Rv3283" 659.14868 574.468036 101.50543 59.110629 624.547509 576.301487 118.826327 103.801707
"Rv3284" 477.697709 474.828425 66.45466 49.366048 447.233492 407.60564 72.80197 70.527204
"Rv3285" 537.45367 722.872036 24.240974 26.30891 627.670542 628.175377 39.958659 51.168077
"Rv3286c" 50.866125 54.351079 53.967892 59.452061 47.863291 43.966237 79.265471 70.325827
"Rv3287c" 75.45224 76.986583 174.842505 194.580195 78.45333 72.052474 374.63313 369.576414
"Rv3288c" 95.433866 75.661995 397.950355 488.98901 82.25894 67.176053 1061.683934 946.604755
"Rv3289c" 22.970088 22.263018 173.13781 215.717183 20.490494 11.898723 609.546933 491.203645
"Rv3290c" 189.458713 131.729039 1997.385102 2221.820615 141.475478 106.945725 5547.763371 4987.339301
"Rv3291c" 24.961796 25.28548 1.170496 0.692317 23.204467 21.843219 3.395888 2.22481
